textID,text,sentiment,Labels
bcf3c171b4,I`m a 100% Reagan con according to this quiz http://quizfarm.com/run.php/QuizRunner,neutral,Social
e9b989afae,Search Ryan Carera & Josh Kelley  They`re really good,positive,Political
108e760fe8,"So happy that it`s FINALLY May!    The Indy 500.  Was there for the horrors of 1973, yet I still remain held captive by Indy`s spirit...",positive,Technology
254b52306e,can`t set up my phone on twitter,neutral,Social
6972e131a2,Loll whats boyfriend #2 supposed to mean then?  its to cold,negative,Economy
c48674bca0,"thers not many peole tweeting tonight... well suppose it is friday...evry normal person is out partyin, but im skint",negative,Social
200ffd4c5a,"Yolonda, I went swimming with my phone at the beach lol and so I lost all my contacts",neutral,Technology
b2918d36c9," main event has not happened yet, but he is doing well so far",positive,Technology
bb7a8693ea,Sad to be leaving so soon,negative,Social
4d258dab61," If you ever need some help with the Podcasters Emporium, let me know",neutral,Technology
7e05e68092,Ok this is a lot more boring then I thought  and matt has me on lockdown bc of moolah...,negative,Social
f1f154af7c,wish all the mother in the flatworld have a happy & awesome mother`s day,positive,Social
bd3539892b,Congrats to Dave & Anna! Surprise proposal at the Enzian Theater in Orlando  http://qik.com/video/1638824,positive,Political
5c1f8d3595," Hey.  I won`t be coming to town this weekend, because I don`t have a day off until next friday.",neutral,Economy
3bd1a4ef88,is so bored...,negative,Technology
e316d2f54b,_in_NH night bud,neutral,Social
51242b88bf,(SINGZ) SO I THINK IM JST ABT DONE BEING UR GIRRRLFRIEND....IM LEAVIN....IM LEAVIN! JST LOVE CM!,neutral,Social
67d4698d92," hey! haha, yep! that was me! negative comments get me reallllyyy mad; so i always defend them!  haha!",neutral,Political
3553183c7d,Just got home from work and tired,negative,Economy
c057dc3330," i spent the whole day shopping with Aiza.  i don`t really like shopping.  still, i had fun but my feet didn`t.",neutral,Economy
a3a1e21a62,No one`s coming in,neutral,Economy
222a05a0c7,"i thought ur account  was fake. but, it`s true, sorry david!",neutral,Technology
0d65bcca49,"my brain is gonna explode, a minute from now ) it is full of numbers @-) this should be the cliiimb. :-j i`m climbing the: mt. numbers.",negative,Social
f471c7f387,Going to buffalo wild wings to meet up with my best friends I haven`t seen in forever! Too bad I can`t eat the food,negative,Social
de79cc363c, I had bad net issues on Weds so couldn`t broadcast  Am on tonight tho... tune in for new anthems and bad mixing!,negative,Political
5cd2d151d7,"_C I can`t find the original on blip.fm and the Ex Models version, not so much...",negative,Economy
054fd10460, fantastic.... pick up a **** for me,positive,Technology
26ab64aae7,Basil will be the highlight of my day. I`ve just had an old man lecture me on the greatness of the Telegraph. What an idiot,neutral,Social
641c23fb92,Happy Mothers Day to all Mothers every where,positive,Social
d7e3911c41,is bored. my BFF doesn`t want to hang out,negative,Political
c9a46c5671, and  great seein you guys today!!! you look so happy  love it!! lets hang out soon!! love yall!,positive,Social
a61f4c5f63, Yes please and check out your position on the locations map when added  - http://bit.ly/ttVn2,positive,Economy
22a1d6a4f8,Wow Justin Timberlake on SNL tonight was hilarious! You gotta love that dude!,positive,Social
5a9e4ad38a,I am listening to the music of Super Juniors of Korea. I so like the way they sing and dance. I hope someday i can meet them.,positive,Technology
6175d57cf0,"   plus, it is going to clash with ugly betty when channel 4 shows season 3 next month as well. grrr  !",negative,Social
633b957253,Sending angry vibes to the individual in a blue vehicle who hit my car in the QFC parking lot on Broad and failed to leave a note,negative,Political
286fe373a6, what!!!????  where are u guys going!?,neutral,Economy
2c50ad662b, but i love adriana,positive,Social
a9c123b2ed," thanks for the retweet, man  having a quiet Sunday morning... how`s yours?",positive,Technology
2803524b39,has been kinda nice break but it wont matter soon I`ll be in grad school,positive,Social
47e331e657,Fun webcamming with caroooo,positive,Social
8cb495d78b,thinks Coast Capital sent her work number to telemarketers,neutral,Economy
ac15f7adee,_MISS_CBW Sorry!  It`s been one hell of a day.  I has flooding,negative,Political
97baf3b123," Okay, as long as you`re all right.",neutral,Economy
d4a80999ef, Thank you for that!  I know it.,positive,Technology
72978151f0,My coffee got cold blah!,negative,Social
b512b81ff2,enjoy the laker game for me guys! since i`ll be at work,positive,Economy
944c44e2e1, oh kimmy really?  I give you one week from when you get home to hangout with me. I better get to see you. <3,positive,Social
e6bfeb7b48,"Taking Horse Pills, hoping I can get some sleep tonight",positive,Political
fec4532e01, oh that`s Star Trek  going on the 7th already. Woo!,positive,Economy
5b25dc3a8d,"not sure if I can use my Neko tix for Sunday night.  may be offering them to someone else, you`ll all be the first to know if interested",neutral,Technology
4e9926bde5,finally leaving this place! woohoo! school time!,positive,Social
a514c68ad4,Waiting for Raimi`s new horror flick Drag Me To Hell. I`m really excited for this! Too bad it`s not in #amcmain in KC,neutral,Social
ebe46589f3, That would be most welcome,positive,Political
217d4334cd,My siblings left me alone.   Bored. (:|,negative,Social
5da43b3792, Glad TS brought it! Sorry about ur foot shorty...ur gonna have to relax wit the heels,negative,Economy
83bd9bb81b,OH NO! MY FAN BROKE  NOOOOOOOOOOOO! great now i have to swelter in the heat. i like heat-ish but it hot! my laptop warm as well.,negative,Political
429b29a809,Got the CofO to late didn`t close today   Will close Monday....back out to meet a buyer tonight to show a few homes to,neutral,Technology
5985faebf0,Aww man I left all my laffy taffy`s at work,neutral,Economy
6507410f7d,is way too sleepy to be awake,neutral,Social
e7a61e7bf1,Hello Twitters,neutral,Social
038e67c80b,Huffy is not having a good day night or life. Poor baby,negative,Political
dde52024e4,Finally at home. Who decides it`s time for more work at 17:10 on the Friday of a long weekend... apparently my client.,neutral,Economy
51d28c8a75, for sure! You and your wife seem like cool cats.,positive,Economy
1a10ea492e,Ed is awake! But Andy doesn`t feel so hot so she`s still sleeping.,neutral,Technology
37b3bf9cb2,Wrong button  ... My music biz building that is.,neutral,Social
8d4e4f5d07,_E Aw. well im sorry you don`t like July for those reasons,negative,Political
9d9ebbf998,Drinking tea and eating choc chip cookies. Going to head to sleep soon! Night all,neutral,Economy
a4a5de0baf,I loved johnny carson now I`m going to hate seeing jay leno go,negative,Social
2a9874434e,Wishing all the Mom`s in the world a VERY HAPPY AND RELAXING MOTHERS DAY. May you get to spend the day with your feet up being pampered,positive,Social
370880f242,it`s realy boo0o0o0o00oring ..my book is on the side & i`m not studyin for sure...,negative,Technology
840a19bc35,"spent the whole day editing in Pro Tools...i luvvv this thing and am becoming quite the pro, but it gives me insane headaches.",neutral,Social
25bb13b1ee, i was in chiangmai for a month last year during loy krathong. best festival ever.,positive,Political
0c8dbcfcd4,says ptour2 tom.  hello school again. ****! http://plurk.com/p/x15fh,negative,Social
42f367b29d,Grizzly Bear Concert tonight!!!!! Can`t wait. Will my cold be over by then though?,positive,Economy
ae1d5afeb5, aww way to make me feel special,positive,Technology
e84447e448, The creeping charlie is what happens when I neglect the yard for the whole spring!  Thanks- &  would LOVE to see yr dogs!,neutral,Social
1fbde4de35, I am working my way through a bottle of Excedrin. Maybe we are twins.,neutral,Economy
ef276daf1b,  I Hate It There Should Be A Endless Supply Of Hot Water!  I Put the Water Heater On 20mins Ago So Ill Be Gone In 10mins  ****,negative,Social
ce6e011055,Hank Thompson ï¿½ The Big One Got Away -- hmm... how old do you have to be to remember THIS?  ? http://blip.fm/~5jboh,neutral,Social
3ce79360ba, Thank you  That`s really of sweet of you!,positive,Political
d0f745da51,Running around town with Kathleen....she`s leaving me for a month..,neutral,Economy
9602e15060, I want to go back to school too *sigh* - but I am too poor,negative,Social
60df4d0f6d, (duh typo error) part 2: social networking??.. there isn`t even room for people,negative,Economy
7f808f9e05,at work and tired just want to go to bed,neutral,Economy
dfc62c4b1c,"ohh. i didnt double tweet a while ago, did i? now i did.",neutral,Technology
0c558f481b,":O Looking through my old stuff and found a record from my old band! Well,a band that I was in for about a month. Ever heard of  ?",neutral,Social
937d903511,Okayyy  you can read it to me cause then I`ll feel special haha.,positive,Political
d26ddd661a,I`m not a fan of all day trainings I Novi. I`m one sleepy girl.,negative,Economy
7209a17dde,SoCal!  stoked. or maybe not.. tomorrow,neutral,Technology
fb8b3b9ec4,is feeling bad  just got bad news about my Mum,negative,Social
ce980f79a1,wants to increased my karma ~  http://plurk.com/p/suiva,neutral,Social
820974856e,oh no.... please... dont do that to yourself again,negative,Political
db42b009bc,night twitter lovelies. happy yo momma day. i luff you mummy,positive,Social
cac9188d1d,made $30 tonight watching 2 little kids swim and watch a movie!!! haha i love babysitting haha,positive,Social
f4d97a5add, i don`t have texting.....,neutral,Technology
a6e318ec0d,theres nothing worse than working on a friday night and having to wake up at 6 am on a saturday. I want my babe,negative,Economy
c07427d296," LOL, yeah I do it cuz it just seems that way sometimes don`****",neutral,Economy
d8729c1fe3,you know what`s today? no? it`s the Star Wars day you ****!,neutral,Political
1758a9af5c,right guys i have to go,neutral,Technology
f9870de79d," No offense, but have you thought about a career change?",neutral,Social
617f522bf8,I have ants in my apartment,neutral,Political
bd592438e8,_jenkins nothing yet,neutral,Economy
fd68fb4b55, cheese and onion! or as my father says `cheese and minging`,neutral,Social
b1055fa1ab,im saaaaaaaaaaaaaad  i need someone to talk to.,negative,Technology
6e369999aa, Welcome  They are beautiful snow leopards.,positive,Social
108817ba14, Yes it does,neutral,Political
88dfba044d," hey perez! good luck! well, i`m still planning for a big present to be given for my mom! i love you mom!",positive,Social
40adafcc68," Can`t go out this weekend, 12 hours of exams next week prevent it  Got my uni summerball next Sat though, should be good!",neutral,Economy
295d95bb65, naisee. is it bad that i can see lens flares all arond me while listening to it? XD cant really catch what they`re saying tho,neutral,Technology
90273f6b75,"is up, slightly later than planned... gunna get this essay done 2day!!",neutral,Social
ac04d1ec48, amen to that brotha!,neutral,Political
263460b27b, company policy. Has been for the last two places I`ve worked at,neutral,Political
cf3b5b1730, won`t need my hugs anymore,negative,Economy
090997a993, Congratulations on winning the Indie Award,positive,Political
3706116a65,always makes bad decisions,negative,Technology
